Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches,-9999
767,Kieran Dowell,eng ENG,MF,Norwich City,eng Premier League,23,1997,10.1,26,2.57,19,7,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches,2f6ec02a
768,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,23,1997,6.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,085e71a7
769,Radu Drăgușin,ro ROU,DF,Sampdoria,it Serie A,19,2002,6.9,4,0.58,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,620922ed
770,Radu Drăgușin,ro ROU,DF,Salernitana,it Serie A,19,2002,5.4,3,0.55,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,620922ed
771,Cody Drameh,eng ENG,DFMF,Leeds United,eng Premier League,19,2001,1.4,3,2.11,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,e0d1510a
772,Julian Draxler,de GER,FWMF,Paris S-G,fr Ligue 1,27,1993,6.1,15,2.46,12,1,1,0,0,1,2,0.33,2,0,0,0,0,0,Matches,1a992676
773,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,32,1989,16.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,fbf83734
774,Domingos Duarte,pt POR,DF,Granada,es La Liga,26,1995,18.7,10,0.53,8,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,93090f69
775,Óscar Duarte,cr CRC,DF,Levante,es La Liga,32,1989,19.7,9,0.46,6,0,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches,aa0ac32d
776,Rubén Duarte,es ESP,DF,Alavés,es La Liga,25,1995,29.1,57,1.96,34,15,0,0,3,5,5,0.17,3,1,0,0,1,0,Matches,1fe0492d
777,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,26,1994,19.4,47,2.43,34,6,0,3,1,3,5,0.26,3,0,0,1,1,0,Matches,ff0ab48c
778,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,32,1989,26.0,3,0.12,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3a949a25
779,Ondrej Duda,sk SVK,MF,Köln,de Bundesliga,26,1994,17.9,60,3.35,36,6,9,3,5,1,2,0.11,1,0,1,0,0,0,Matches,79ca3e23
780,Jeremy Dudziak,tn TUN,MFFW,Greuther Fürth,de Bundesliga,25,1995,12.6,31,2.46,21,2,1,2,5,0,4,0.32,1,0,1,0,2,0,Matches,5a8d6540
781,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,29,1992,16.0,9,0.56,7,0,0,2,0,0,1,0.06,0,0,0,1,0,0,Matches,7314bba4
782,Unai Dufur,es ESP,DF,Osasuna,es La Liga,22,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,c261b5dd
783,Denzel Dumfries,nl NED,DF,Inter,it Serie A,25,1996,22.5,62,2.75,47,4,3,4,3,1,7,0.31,5,1,0,0,1,0,Matches,481c9ece
784,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,29,1991,2.2,1,0.45,1,0,0,0,0,0,1,0.45,1,0,0,0,0,0,Matches,3fe6bd8c
785,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,28,1993,21.5,51,2.38,46,1,0,2,1,1,5,0.23,5,0,0,0,0,0,Matches,528492ea
786,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,29,1991,28.6,20,0.70,16,1,0,3,0,0,3,0.10,2,1,0,0,0,0,Matches,282f75f3
787,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,29,1992,5.3,7,1.33,6,1,0,0,0,0,3,0.57,3,0,0,0,0,0,Matches,cf623c78
788,Hugo Duro,es ESP,DFMF,Getafe,es La Liga,21,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,37e103f8
789,Hugo Duro,es ESP,FWMF,Valencia,es La Liga,21,1999,20.4,34,1.67,21,1,3,1,7,1,7,0.34,2,0,1,1,2,1,Matches,37e103f8
790,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,24,1997,33.4,58,1.74,44,4,5,0,2,3,6,0.18,5,0,1,0,0,0,Matches,0cbc8baa
791,Paulo Dybala,ar ARG,FWMF,Juventus,it Serie A,27,1993,22.9,112,4.89,72,12,10,7,8,3,13,0.57,10,3,0,0,0,0,Matches,e0921a4f
792,Edin Džeko,ba BIH,FW,Inter,it Serie A,35,1986,27.4,91,3.31,75,0,3,7,5,1,17,0.62,14,0,0,2,1,0,Matches,3bb7f478
793,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,22,1999,21.0,24,1.14,16,0,1,0,6,1,0,0.00,0,0,0,0,0,0,Matches,9ba7b4fa
794,Tyronne Ebuehi,ng NGA,DF,Venezia,it Serie A,25,1995,12.6,20,1.58,18,1,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,6af30900
795,Ederson,br BRA,GK,Manchester City,eng Premier League,27,1993,37.0,2,0.05,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches,3bb7b8b4
796,Éderson,br BRA,MF,Salernitana,it Serie A,22,1999,12.7,32,2.51,21,0,0,2,7,2,3,0.24,1,0,0,0,1,1,Matches,a9202def
797,Odsonne Édouard,fr FRA,FWMF,Crystal Palace,eng Premier League,23,1998,17.4,50,2.88,32,0,8,9,0,1,4,0.23,2,0,1,1,0,0,Matches,0562b7f1
798,CJ Egan-Riley,eng ENG,DF,Manchester City,eng Premier League,18,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,d313e8ff
799,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,24,1996,24.4,53,2.17,42,2,0,2,2,5,5,0.21,5,0,0,0,0,0,Matches,beb882a8
800,Lilian Egloff,de GER,MFDF,Stuttgart,de Bundesliga,18,2002,0.3,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,2f7fec15
801,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,26,1995,7.6,21,2.78,16,1,1,0,0,3,2,0.27,2,0,0,0,0,0,Matches,76b2817e
802,Julian Eitschberger,de GER,DF,Hertha BSC,de Bundesliga,17,2004,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,943b9602
803,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,32,1989,18.2,19,1.05,14,0,0,3,2,0,0,0.00,0,0,0,0,0,0,Matches,f503ea63
804,Hugo Ekitike,fr FRA,FWMF,Reims,fr Ligue 1,19,2002,14.1,39,2.76,22,0,10,3,4,0,9,0.64,4,0,1,2,2,0,Matches,5b92d896
805,Jurgen Ekkelenkamp,nl NED,MFFW,Hertha BSC,de Bundesliga,21,2000,8.0,16,2.01,12,0,0,2,1,1,0,0.00,0,0,0,0,0,0,Matches,73d6a176
806,Caleb Ekuban,gh GHA,FWMF,Genoa,it Serie A,27,1994,19.1,38,1.99,28,0,3,3,4,0,5,0.26,3,0,2,0,0,0,Matches,7afbd2c3
807,Anthony Elanga,se SWE,MFFW,Manchester Utd,eng Premier League,19,2002,13.5,21,1.56,12,0,2,1,4,2,5,0.37,2,0,1,0,1,1,Matches,2fba6108
808,Alberth Elis,hn HON,MFFW,Bordeaux,fr Ligue 1,25,1996,15.7,38,2.43,26,0,2,1,7,2,2,0.13,2,0,0,0,0,0,Matches,104b4ad3
809,Harvey Elliott,eng ENG,MF,Liverpool,eng Premier League,18,2003,3.8,22,5.74,15,1,0,4,2,0,1,0.26,1,0,0,0,0,0,Matches,c8387671
810,Elif Elmas,mk MKD,MFFW,Napoli,it Serie A,21,1999,18.0,58,3.23,42,2,5,4,3,2,9,0.50,6,1,0,0,1,1,Matches,cf007308
811,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,29,1992,9.0,17,1.90,15,1,0,1,0,0,3,0.33,3,0,0,0,0,0,Matches,47a34c4f
812,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,27,1994,23.4,10,0.43,8,0,0,1,1,0,1,0.04,1,0,0,0,0,0,Matches,f7dc2ae5
813,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,24,1996,27.0,16,0.59,12,0,1,1,0,2,2,0.07,2,0,0,0,0,0,Matches,48035304
814,Sepe Elye Wahi,fr FRA,FWMF,Montpellier,fr Ligue 1,18,2003,19.8,25,1.28,15,0,0,2,7,1,5,0.26,4,0,0,0,1,0,Matches,0d7b6576
815,Mohamed Elyounoussi,no NOR,MFFW,Southampton,eng Premier League,26,1994,22.7,56,2.47,41,0,5,6,3,1,6,0.26,3,0,0,3,0,0,Matches,68dc0dac
816,Adri Embarba,es ESP,MFFW,Espanyol,es La Liga,29,1992,22.1,92,4.17,44,26,9,5,6,2,6,0.27,2,3,0,1,0,0,Matches,db8f0eba
817,Breel Embolo,ch SUI,FWMF,M'Gladbach,de Bundesliga,24,1997,24.1,81,3.37,60,0,2,4,14,1,10,0.42,7,0,0,1,1,1,Matches,0b4f388a
818,Emerson,br BRA,DFMF,Tottenham,eng Premier League,22,1999,25.4,48,1.89,40,0,4,2,2,0,4,0.16,4,0,0,0,0,0,Matches,df8b52a5
819,Emerson,br BRA,DF,Barcelona,es La Liga,22,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,df8b52a5
820,Renaud Emond,be BEL,MFFW,Nantes,fr Ligue 1,29,1991,2.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5c9ac7f0
821,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,24,1997,14.2,11,0.77,9,0,0,1,1,0,3,0.21,2,0,0,0,1,0,Matches,04e17fd5
822,Keita Endo,jp JPN,MF,Union Berlin,de Bundesliga,23,1997,0.6,3,4.91,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,1a83027b
823,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,28,1993,32.2,61,1.89,50,0,2,4,3,2,3,0.09,3,0,0,0,0,0,Matches,c149016b
824,Christian Eriksen,dk DEN,MF,Brentford,eng Premier League,29,1992,10.4,57,5.46,26,27,1,1,1,1,7,0.67,2,5,0,0,0,0,Matches,980522ec
825,Martin Erlic,hr CRO,DF,Spezia,it Serie A,23,1998,28.6,12,0.42,7,0,0,1,3,1,2,0.07,0,0,0,1,1,0,Matches,0fee6bda
826,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,28,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3f79a1c8
827,Gonzalo Escalante,ar ARG,MF,Alavés,es La Liga,28,1993,14.4,19,1.32,13,0,0,4,1,1,3,0.21,1,0,0,1,1,0,Matches,3f79a1c8
828,Aarón Escandell,es ESP,GK,Granada,es La Liga,25,1995,3.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,67669ce7
829,Sergio Escudero,es ESP,DFMF,Granada,es La Liga,31,1989,15.9,46,2.89,28,7,1,7,2,1,5,0.31,3,1,1,0,0,0,Matches,b0616e3d
830,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,29,1992,37.0,76,2.05,58,10,1,2,1,4,3,0.08,2,1,0,0,0,0,Matches,db001fa9
831,Michael Esser,de GER,GK,Bochum,de Bundesliga,33,1987,3.0,1,0.33,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,83e0eeb4
832,Estanis,es ESP,FW,Barcelona,es La Liga,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,ace50e9f
833,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,19,2002,20.6,9,0.44,6,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches,1a066e69
834,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,23,1998,17.5,29,1.66,23,3,0,2,0,1,5,0.29,5,0,0,0,0,0,Matches,d38fdf53
835,Oghenekaro Etebo,ng NGA,MF,Watford,eng Premier League,25,1995,4.5,5,1.12,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,b579e83d
836,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,33,1988,15.0,11,0.73,8,2,0,0,0,1,3,0.20,1,1,0,0,0,1,Matches,f8fcd2a5
837,Eberechi Eze,eng ENG,MFFW,Crystal Palace,eng Premier League,23,1998,6.7,24,3.57,12,8,1,1,1,1,2,0.30,1,1,0,0,0,0,Matches,ae4fc6a4
838,Abdessamad Ezzalzouli,ma MAR,FW,Barcelona,es La Liga,19,2001,6.4,17,2.64,9,0,6,1,1,0,2,0.31,1,0,0,1,0,0,Matches,bed68338
839,Łukasz Fabiański,pl POL,GK,West Ham,eng Premier League,36,1985,37.0,3,0.08,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9328b835
840,Fabinho,br BRA,MF,Liverpool,eng Premier League,27,1993,25.7,53,2.06,42,0,0,3,6,2,5,0.19,3,0,0,2,0,0,Matches,7f3b388c
841,Fábio,br BRA,DF,Nantes,fr Ligue 1,31,1990,18.5,29,1.57,19,3,3,1,1,2,5,0.27,4,0,0,0,1,0,Matches,bc7b4580
842,Cesc Fàbregas,es ESP,MF,Monaco,fr Ligue 1,34,1987,0.4,3,7.11,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,33508c78
843,Wout Faes,be BEL,DF,Reims,fr Ligue 1,23,1998,37.0,24,0.65,19,0,0,2,1,2,0,0.00,0,0,0,0,0,0,Matches,9c221d14
844,Wahidullah Faghir,dk DEN,FW,Stuttgart,de Bundesliga,18,2003,1.4,4,2.90,1,0,3,0,0,0,1,0.73,0,0,1,0,0,0,Matches,93c9e7d9
845,Romain Faivre,fr FRA,MF,Lyon,fr Ligue 1,23,1998,9.9,51,5.17,28,16,3,1,2,1,4,0.41,2,0,1,1,0,0,Matches,745ca0a3
846,Romain Faivre,fr FRA,MF,Brest,fr Ligue 1,23,1998,19.9,82,4.11,43,26,4,4,3,2,9,0.45,3,4,0,1,0,1,Matches,745ca0a3
847,Radamel Falcao,co COL,FW,Rayo Vallecano,es La Liga,35,1986,9.3,17,1.83,8,0,2,4,2,1,4,0.43,0,0,0,3,1,0,Matches,66116290
848,Diego Falcinelli,it ITA,FW,Bologna,it Serie A,30,1991,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,a39b9ef6
849,Wladimiro Falcone,it ITA,GK,Sampdoria,it Serie A,26,1995,9.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9f5a610b
850,Fali,es ESP,DFMF,Cádiz,es La Liga,27,1993,20.0,15,0.75,10,1,0,2,0,2,1,0.05,0,1,0,0,0,0,Matches,72a84002
851,Paolo Faragò,it ITA,MF,Cagliari,it Serie A,28,1993,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9085dd7c
852,Omar Faraj,se SWE,FW,Levante,es La Liga,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,de627c8a
853,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,29,1991,28.6,48,1.68,35,3,2,5,3,0,8,0.28,7,0,0,1,0,0,Matches,aae9d04a
854,Mohamed Fares,dz ALG,DFMF,Genoa,it Serie A,25,1996,6.5,20,3.07,12,3,0,4,1,0,3,0.46,3,0,0,0,0,0,Matches,b7a5bc86
855,Diego Farias,br BRA,MFFW,Cagliari,it Serie A,31,1990,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,157d29b6
856,Wuilker Faríñez,ve VEN,GK,Lens,fr Ligue 1,23,1998,12.3,1,0.08,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,2c127b6f
857,Ömer Faruk Beyaz,tr TUR,DFMF,Stuttgart,de Bundesliga,17,2003,0.8,1,1.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,8307b663
858,Noah Fatar,fr FRA,DFMF,Angers,fr Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,2693f6bc
859,Ansu Fati,es ESP,FWMF,Barcelona,es La Liga,18,2002,3.7,10,2.68,6,0,1,0,2,1,3,0.80,1,0,0,0,1,1,Matches,0ba976e4
860,Julien Faussurier,fr FRA,MFDF,Brest,fr Ligue 1,34,1987,5.4,20,3.67,16,3,1,0,0,0,1,0.18,0,1,0,0,0,0,Matches,767212e6
861,Andrea Favilli,it ITA,FW,Genoa,it Serie A,24,1997,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,44510fde
862,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,34,1987,15.9,17,1.07,13,0,2,2,0,0,2,0.13,1,0,0,1,0,0,Matches,4e358a2d
863,Aleix Febas,es ESP,MF,Mallorca,es La Liga,25,1996,1.3,2,1.54,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,38126309
864,Adrian Fein,de GER,MF,Greuther Fürth,de Bundesliga,22,1999,0.4,2,5.63,1,0,0,1,0,0,1,2.81,0,0,0,1,0,0,Matches,60097ff6
865,Nabil Fekir,fr FRA,MF,Betis,es La Liga,28,1993,31.0,170,5.47,83,48,20,4,11,4,18,0.58,11,5,2,0,0,0,Matches,bece776f
866,Felipe,br BRA,DF,Atlético Madrid,es La Liga,32,1989,16.7,11,0.66,10,0,0,1,0,0,2,0.12,2,0,0,0,0,0,Matches,51a3c4c8
867,Luiz Felipe,it ITA,DF,Lazio,it Serie A,24,1997,27.7,15,0.54,12,0,0,0,1,2,1,0.04,0,0,0,0,1,0,Matches,15d0c248
868,João Félix,pt POR,FWMF,Atlético Madrid,es La Liga,21,1999,14.0,49,3.49,32,1,7,2,7,0,9,0.64,8,0,1,0,0,0,Matches,8aafd64f
869,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,23,1997,8.7,5,0.57,5,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches,677da306
870,Kiko Femenía,es ESP,DF,Watford,eng Premier League,30,1991,23.8,46,1.93,33,11,0,0,1,1,6,0.25,5,1,0,0,0,0,Matches,e5d01ecf
871,Evan Ferguson,ie IRL,MF,Brighton,eng Premier League,16,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,4596da74
872,Nathan Ferguson,eng ENG,DF,Crystal Palace,eng Premier League,20,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,2f8d27bc
873,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,26,1994,34.6,152,4.40,113,19,5,9,5,1,11,0.32,8,0,1,2,0,0,Matches,507c7bdf
874,Edimilson Fernandes,ch SUI,MFDF,Arminia,de Bundesliga,25,1996,3.1,10,3.18,9,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches,3bb625ac
875,Aitor Fernández,es ESP,GK,Levante,es La Liga,30,1991,13.0,2,0.15,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,a01c3d54
876,Álex Fernández,es ESP,MF,Cádiz,es La Liga,28,1992,22.8,45,1.97,29,11,0,4,0,1,3,0.13,3,0,0,0,0,0,Matches,aa677a35
877,Álvaro Fernández,es ESP,GK,Brentford,eng Premier League,23,1998,12.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,f127d782
878,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,32,1989,5.8,4,0.69,1,0,0,3,0,0,1,0.17,0,0,0,1,0,0,Matches,f25b010f
879,Fernandinho,br BRA,MFDF,Manchester City,eng Premier League,36,1985,10.7,30,2.80,23,0,0,4,3,0,4,0.37,4,0,0,0,0,0,Matches,101da2b5
880,Fernando,br BRA,MFDF,Sevilla,es La Liga,34,1987,20.6,25,1.22,22,1,0,1,0,1,4,0.19,2,1,0,1,0,0,Matches,41f32541
881,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,27,1994,18.3,11,0.60,7,1,0,1,0,2,2,0.11,0,0,0,0,0,2,Matches,d0dbca9f
882,Salvador Ferrer,es ESP,DFMF,Spezia,it Serie A,23,1998,16.6,32,1.93,25,4,1,0,0,2,4,0.24,3,0,0,0,0,1,Matches,eb76987d
883,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,29,1992,32.3,89,2.75,74,2,1,3,6,3,5,0.15,5,0,0,0,0,0,Matches,375622c5
884,Riccardo Fiamozzi,it ITA,DF,Empoli,it Serie A,28,1993,6.9,9,1.30,5,3,0,0,0,1,2,0.29,1,1,0,0,0,0,Matches,9f9b9269
885,Fidel,es ESP,MF,Elche,es La Liga,31,1989,25.1,91,3.62,65,15,6,2,2,1,11,0.44,10,1,0,0,0,0,Matches,eb82b6f1
886,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,23,1998,6.2,7,1.13,7,0,0,0,0,0,1,0.16,1,0,0,0,0,0,Matches,50ac8941
887,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,32,1989,3.2,6,1.85,4,0,0,2,0,0,2,0.62,1,0,0,1,0,0,Matches,f9e7c4ac
888,Luca Fiordilino,it ITA,MF,Venezia,it Serie A,25,1996,7.3,15,2.04,12,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches,9bb1ad91
889,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,31,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,a2565f79
890,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,29,1991,11.0,39,3.55,34,0,1,3,1,0,5,0.46,4,0,0,1,0,0,Matches,4c370d81
891,Junior Firpo,es ESP,DFMF,Leeds United,eng Premier League,24,1996,19.0,54,2.84,40,4,2,3,3,2,4,0.21,2,1,1,0,0,0,Matches,24f59bb2
892,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,28,1993,32.0,10,0.31,9,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches,a92ab7be
893,Ashley Fletcher,eng ENG,FW,Watford,eng Premier League,25,1995,0.3,2,6.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,eeb6551f
894,Alexis Flips,fr FRA,MFDF,Reims,fr Ligue 1,21,2000,11.7,49,4.18,27,15,3,2,1,1,4,0.34,1,3,0,0,0,0,Matches,caef7840
895,Alessandro Florenzi,it ITA,DFMF,Milan,it Serie A,30,1991,12.8,34,2.65,24,6,0,1,1,2,2,0.16,2,0,0,0,0,0,Matches,e288d4b3
896,Phil Foden,eng ENG,FWMF,Manchester City,eng Premier League,21,2000,23.6,88,3.72,62,13,3,7,2,1,13,0.55,8,3,0,2,0,0,Matches,ed1e53f3
897,Mamadou Fofana,ml MLI,DF,Metz,fr Ligue 1,23,1998,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,4c4ffacc
898,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,26,1995,37.3,116,3.11,88,0,13,8,7,0,8,0.21,7,0,0,0,1,0,Matches,5313ed43
899,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,20,2000,7.0,6,0.86,4,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches,132a82f1
900,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,22,1999,24.3,52,2.14,43,0,3,1,2,3,8,0.33,7,0,1,0,0,0,Matches,822d51d7
901,Thomas Foket,be BEL,DFFW,Reims,fr Ligue 1,26,1994,24.8,34,1.37,28,2,0,0,2,2,1,0.04,0,0,0,0,1,0,Matches,90eb507d
902,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,30,1991,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9f90c06b
903,José Fontán,es ESP,DF,Celta Vigo,es La Liga,21,2000,3.1,4,1.30,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,1827a42d
904,José Fonte,pt POR,DF,Lille,fr Ligue 1,37,1983,38.0,32,0.84,26,1,0,2,0,3,5,0.13,4,0,0,1,0,0,Matches,90f87966
905,Fernando Forestieri,it ITA,FWMF,Udinese,it Serie A,31,1990,0.6,4,6.32,1,1,0,0,2,0,1,1.58,0,1,0,0,0,0,Matches,d60c26fc
906,Pablo Fornals,es ESP,MF,West Ham,eng Premier League,25,1996,31.1,107,3.45,85,9,5,5,2,1,11,0.35,9,1,0,1,0,0,Matches,82927de4
907,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,29,1991,19.0,57,3.01,39,8,5,2,2,1,7,0.37,4,1,1,0,1,0,Matches,9a2e0ccc
908,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,29,1991,17.0,35,2.06,31,0,0,3,0,1,2,0.12,2,0,0,0,0,0,Matches,9f1938ab
909,Marcus Forss,fi FIN,FWMF,Brentford,eng Premier League,22,1999,2.3,1,0.43,0,0,0,1,0,0,1,0.43,0,0,0,1,0,0,Matches,82c215a0
910,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,33,1988,19.0,4,0.21,1,2,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,c3e39f12
911,Philipp Förster,de GER,MFFW,Stuttgart,de Bundesliga,26,1995,10.7,29,2.70,22,1,2,4,0,0,2,0.19,2,0,0,0,0,0,Matches,76fa965f
912,Francesco Forte,it ITA,FW,Venezia,it Serie A,28,1993,4.7,8,1.79,5,0,0,2,0,1,1,0.22,1,0,0,0,0,0,Matches,69e11a01
913,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,29,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,574aa9ec
914,Ben Foster,eng ENG,GK,Watford,eng Premier League,38,1983,26.0,8,0.31,8,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches,d0b3ceb9
915,Tariqe Fosu,gh GHA,DF,Brentford,eng Premier League,25,1995,0.2,1,5.29,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,3dcef539
916,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,23,1998,1.6,2,1.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,a9142dc3
917,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,28,1993,2.0,3,1.50,1,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches,45e17712
918,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,28,1993,26.0,33,1.27,21,2,3,2,5,0,5,0.19,1,2,0,0,2,0,Matches,45e17712
919,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,21.4,27,1.26,25,1,1,0,0,0,1,0.05,1,0,0,0,0,0,Matches,6c7762c3
920,Gianluca Frabotta,it ITA,DFMF,Hellas Verona,it Serie A,22,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,d80b1835
921,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,25,1995,9.4,21,2.23,17,3,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,626fab5f
922,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,26,1995,27.2,67,2.46,57,2,4,2,2,0,8,0.29,7,0,0,0,1,0,Matches,00a8d210
923,Enric Franquesa,es ESP,DFFW,Levante,es La Liga,24,1997,6.9,9,1.30,8,0,0,1,0,0,1,0.14,1,0,0,0,0,0,Matches,40883e3a
